game_id_1,game_date_1,away_name_1,home_name_1,away_id_1,home_id_1,HP_1,temp_1,weather_1,mag_1,dir_1,length_1,att_1,daytime_1,delay_1,away_LOB_1,away_RISP_1,away_GIDP_1,away_2outrunners_1,away_2outrbi_1,home_LOB_1,home_RISP_1,home_GIDP_1,home_2outrunners_1,home_2outrbi_1,away_runs_1,away_doubles_1,away_triples_1,away_homeRuns_1,away_strikeOuts_1,away_baseOnBalls_1,away_hits_1,away_avg_1,away_atBats_1,away_obp_1,away_slg_1,away_ops_1,away_stolenBases_1,away_rbi_1,away_leftOnBase_1,home_runs_1,home_doubles_1,home_triples_1,home_homeRuns_1,home_strikeOuts_1,home_baseOnBalls_1,home_hits_1,home_avg_1,home_atBats_1,home_obp_1,home_slg_1,home_ops_1,home_stolenBases_1,home_rbi_1,home_leftOnBase_1,days_1,game_id_2,game_date_2,away_name_2,home_name_2,away_id_2,home_id_2,HP_2,temp_2,weather_2,mag_2,dir_2,length_2,att_2,daytime_2,delay_2,away_LOB_2,away_RISP_2,away_GIDP_2,away_2outrunners_2,away_2outrbi_2,home_LOB_2,home_RISP_2,home_GIDP_2,home_2outrunners_2,home_2outrbi_2,away_runs_2,away_doubles_2,away_triples_2,away_homeRuns_2,away_strikeOuts_2,away_baseOnBalls_2,away_hits_2,away_avg_2,away_atBats_2,away_obp_2,away_slg_2,away_ops_2,away_stolenBases_2,away_rbi_2,away_leftOnBase_2,home_runs_2,home_doubles_2,home_triples_2,home_homeRuns_2,home_strikeOuts_2,home_baseOnBalls_2,home_hits_2,home_avg_2,home_atBats_2,home_obp_2,home_slg_2,home_ops_2,home_stolenBases_2,home_rbi_2,home_leftOnBase_2,days_2,game_id,game_date,away_name,home_name,away_id,home_id,HP,temp,weather,mag,dir,length,att,daytime,delay,away_LOB,away_RISP,away_GIDP,away_2outrunners,away_2outrbi,home_LOB,home_RISP,home_GIDP,home_2outrunners,home_2outrbi,away_runs,away_doubles,away_triples,away_homeRuns,away_strikeOuts,away_baseOnBalls,away_hits,away_avg,away_atBats,away_obp,away_slg,away_ops,away_stolenBases,away_rbi,away_leftOnBase,home_runs,home_doubles,home_triples,home_homeRuns,home_strikeOuts,home_baseOnBalls,home_hits,home_avg,home_atBats,home_obp,home_slg,home_ops,home_stolenBases,home_rbi,home_leftOnBase,days
490727,2017-05-19,New York Yankees,Tampa Bay Rays,147,139,Quinn Wolcott,72,Dome,0 mph,None.,198,21146,7:10 PM,0,4,3-for-9,3,4,0,11,3-for-11,0,8,4,4,2,0,1,7,2,8,0.273,32,0.353,0.455,0.8079999999999999,1,4,12,5,4,0,0,13,5,11,0.25,34,0.33,0.425,0.755,1,5,19,138,490742,2017-05-20,New York Yankees,Tampa Bay Rays,147,139,Scott Barry,72,Dome,0 mph,None.,230,22864,4:11 PM,0,5,1-for-7,0,3,3,10,4-for-12,0,6,1,5,3,0,2,10,1,7,0.272,34,0.35100000000000003,0.455,0.8059999999999999,0,5,10,9,2,0,3,9,6,12,0.252,36,0.33299999999999996,0.43,0.763,0,9,21,139,490757,2017-05-21,New York Yankees,Tampa Bay Rays,147,139,Brian O'Nora,72,Dome,0 mph,None.,206,20873,1:11 PM,0,8,2-for-11,1,5,2,3,0-for-4,0,2,0,3,1,0,1,17,3,7,0.27,35,0.349,0.452,0.8009999999999999,0,3,21,2,0,0,1,11,2,4,0.249,30,0.33,0.426,0.7559999999999999,1,1,8,140
492251,2017-09-11,New York Yankees,Tampa Bay Rays,147,139,Lance Barksdale,74,Partly Cloudy,8 mph,In From LF.,208,15327,7:12 PM,0,6,1-for-4,0,3,3,9,0-for-9,0,6,1,5,1,0,1,11,6,4,0.261,30,0.33799999999999997,0.441,0.779,1,4,9,1,1,1,0,12,3,8,0.245,34,0.318,0.425,0.743,0,1,19,253,492264,2017-09-12,New York Yankees,Tampa Bay Rays,147,139,Ted Barrett,77,Cloudy,6 mph,Out To RF.,156,21024,7:10 PM,0,4,1-for-2,0,1,1,3,1-for-5,0,1,0,1,1,0,0,10,2,3,0.26,30,0.337,0.439,0.7759999999999999,0,1,9,2,2,0,2,9,1,5,0.245,28,0.317,0.425,0.742,0,2,9,254,492279,2017-09-13,New York Yankees,Tampa Bay Rays,147,139,Angel Hernandez,81,Sunny,8 mph,In From LF.,220,13159,1:11 PM,0,11,2-for-14,1,7,0,9,1-for-5,1,4,1,3,2,0,0,8,4,10,0.26,37,0.337,0.43799999999999994,0.775,1,3,24,2,0,0,1,12,3,9,0.245,35,0.317,0.425,0.742,0,2,18,255
491921,2017-08-18,New York Yankees,Boston Red Sox,147,111,Dan Iassogna,75,Rain,14 mph,Out To LF.,249,36784,7:12 PM,0,14,1-for-11,0,8,0,6,5-for-9,1,2,5,6,1,0,2,13,6,12,0.26,39,0.336,0.44,0.777,0,6,25,9,1,0,2,5,6,10,0.263,32,0.335,0.41200000000000003,0.748,2,9,11,229,491936,2017-08-19,New York Yankees,Boston Red Sox,147,111,Tripp Gibson,66,Partly Cloudy,5 mph,In From CF.,189,37274,7:12 PM,0,8,1-for-6,1,3,1,6,1-for-7,0,4,1,4,3,0,2,10,2,9,0.26,35,0.336,0.441,0.777,0,4,14,3,2,0,1,11,2,6,0.263,34,0.33399999999999996,0.41200000000000003,0.746,0,3,9,230,491951,2017-08-20,New York Yankees,Boston Red Sox,147,111,Lance Barksdale,81,Sunny,13 mph,L To R.,216,36911,1:43 PM,0,5,0-for-4,0,3,0,11,4-for-14,0,5,3,1,1,0,1,7,3,3,0.259,30,0.335,0.439,0.775,1,1,8,5,3,1,0,3,5,12,0.263,35,0.335,0.41200000000000003,0.747,0,5,23,231
490157,2017-04-07,New York Yankees,Baltimore Orioles,147,110,Mike DiMuro,45,Cloudy,10 mph,L To R.,200,25248,7:08 PM,0,7,3-for-10,1,3,2,3,3-for-5,0,2,3,5,1,0,2,10,4,10,0.257,35,0.309,0.414,0.7240000000000001,2,5,19,6,1,0,2,9,1,7,0.212,31,0.235,0.414,0.649,0,6,8,96,490172,2017-04-08,New York Yankees,Baltimore Orioles,147,110,Tripp Gibson,59,Partly Cloudy,16 mph,L To R.,215,38916,4:07 PM,0,9,2-for-8,0,5,1,9,4-for-9,1,5,2,4,1,0,0,8,6,9,0.259,34,0.32299999999999995,0.391,0.7140000000000001,1,3,18,5,2,0,0,7,4,10,0.237,32,0.28600000000000003,0.405,0.69,2,5,20,97,490187,2017-04-09,New York Yankees,Baltimore Orioles,147,110,Brian Gorman,66,Sunny,4 mph,Out To LF.,202,42487,1:38 PM,0,12,2-for-10,0,6,2,6,3-for-8,1,2,0,7,0,1,1,8,11,9,0.26,34,0.345,0.39399999999999996,0.7390000000000001,1,6,22,3,0,0,0,8,4,6,0.22699999999999998,32,0.284,0.36200000000000004,0.6459999999999999,0,3,13,98
490868,2017-05-29,New York Yankees,Baltimore Orioles,147,110,Adam Hamari,74,Overcast,7 mph,R To L.,174,40242,1:09 PM,0,4,1-for-3,2,1,0,8,2-for-8,0,4,3,2,1,0,1,6,1,7,0.263,30,0.342,0.444,0.7859999999999999,0,2,11,3,2,0,0,11,2,8,0.251,33,0.309,0.41700000000000004,0.726,0,3,13,148,490883,2017-05-30,New York Yankees,Baltimore Orioles,147,110,Bill Miller,66,Overcast,5 mph,R To L.,199,16126,7:08 PM,0,10,3-for-12,0,7,1,10,5-for-12,0,6,3,8,2,0,4,6,3,14,0.265,40,0.344,0.45,0.794,0,8,21,3,0,0,0,11,3,9,0.251,37,0.309,0.413,0.722,0,3,18,149,490899,2017-05-31,New York Yankees,Baltimore Orioles,147,110,Kerwin Danley,73,Partly Cloudy,7 mph,R To L.,198,22983,7:19 PM,1,11,1-for-12,1,8,0,5,7-for-13,1,2,9,4,3,0,0,9,5,11,0.266,37,0.345,0.44799999999999995,0.7929999999999999,0,3,21,10,6,0,2,6,2,14,0.254,37,0.311,0.419,0.73,0,10,13,150
491484,2017-07-17,New York Yankees,Minnesota Twins,147,142,Brian O'Nora,88,Partly Cloudy,16 mph,R To L.,182,27566,7:11 PM,0,7,2-for-11,2,5,1,9,2-for-12,0,7,0,2,6,0,0,8,2,8,0.261,33,0.34,0.44299999999999995,0.7829999999999999,0,2,15,4,3,0,0,7,3,10,0.252,34,0.32799999999999996,0.409,0.736,0,3,23,197,491499,2017-07-18,New York Yankees,Minnesota Twins,147,142,Scott Barry,77,Partly Cloudy,9 mph,In From LF.,208,33114,7:11 PM,0,7,3-for-7,1,3,1,12,2-for-18,0,8,1,6,3,0,1,6,1,13,0.262,39,0.34,0.444,0.784,0,6,16,3,4,1,1,8,6,7,0.252,34,0.32799999999999996,0.409,0.737,0,3,30,198,491514,2017-07-19,New York Yankees,Minnesota Twins,147,142,Quinn Wolcott,81,Partly Cloudy,13 mph,R To L.,178,33380,12:10 PM,0,9,1-for-7,1,6,1,3,3-for-7,0,1,6,1,0,0,0,8,2,7,0.262,32,0.34,0.442,0.782,0,1,19,6,2,0,1,7,2,7,0.251,31,0.327,0.409,0.737,0,6,8,199
492210,2017-09-08,New York Yankees,Texas Rangers,147,140,CB Bucknor,82,Clear,8 mph,L To R.,203,35883,7:10 PM,0,6,3-for-6,1,2,3,6,7-for-13,1,3,3,5,1,0,1,10,1,8,0.26,35,0.337,0.44,0.777,0,5,14,11,5,1,1,11,3,15,0.249,37,0.327,0.445,0.773,0,10,11,250,492225,2017-09-09,New York Yankees,Texas Rangers,147,140,Tim Timmons,80,Sunny,9 mph,In From CF.,177,38135,12:08 PM,0,9,1-for-6,0,4,1,4,0-for-2,0,2,1,3,0,0,0,4,2,9,0.26,34,0.337,0.43799999999999994,0.775,0,3,16,1,1,0,0,13,3,1,0.248,29,0.326,0.44299999999999995,0.769,0,1,8,251,492240,2017-09-10,New York Yankees,Texas Rangers,147,140,Manny Gonzalez,84,Partly Cloudy,8 mph,L To R.,223,31349,2:08 PM,0,7,8-for-17,1,2,4,11,3-for-12,0,7,1,16,5,1,4,2,3,18,0.261,44,0.33799999999999997,0.442,0.78,0,15,22,7,4,0,1,13,7,10,0.248,37,0.327,0.44299999999999995,0.77,0,7,21,252
491301,2017-06-30,New York Yankees,Houston Astros,147,117,Mark Wegner,73,Roof Closed,0 mph,None.,200,40024,7:11 PM,0,8,7-for-18,0,4,8,5,1-for-6,0,1,1,13,4,0,1,11,7,14,0.27,40,0.34700000000000003,0.45899999999999996,0.8059999999999999,0,12,23,4,2,0,0,4,0,9,0.28300000000000003,35,0.348,0.483,0.831,0,4,10,180,491316,2017-07-01,New York Yankees,Houston Astros,147,117,Marty Foster,73,Roof Closed,0 mph,None.,205,41010,6:16 PM,0,4,3-for-7,2,2,0,4,1-for-7,1,3,3,6,1,0,2,9,3,10,0.27,34,0.34700000000000003,0.45899999999999996,0.807,3,6,9,7,2,0,3,9,4,8,0.282,31,0.348,0.484,0.8320000000000001,3,7,7,181,491331,2017-07-02,New York Yankees,Houston Astros,147,117,Mike Muchlinski,73,Roof Closed,0 mph,None.,209,41761,1:11 PM,0,9,1-for-10,1,5,0,10,6-for-17,0,7,4,1,2,0,0,13,5,6,0.26899999999999996,32,0.34700000000000003,0.457,0.804,1,1,17,8,7,0,2,8,2,14,0.28300000000000003,38,0.349,0.48700000000000004,0.836,0,8,22,182
490345,2017-04-21,New York Yankees,Pittsburgh Pirates,147,134,Sam Holbrook,64,Partly Cloudy,11 mph,Out To CF.,199,30565,7:05 PM,0,11,0-for-7,0,6,0,6,3-for-7,1,2,1,3,1,0,0,8,2,10,0.262,39,0.342,0.439,0.7809999999999999,3,0,16,6,0,1,2,9,4,8,0.231,31,0.304,0.35200000000000004,0.6559999999999999,0,5,11,110,490360,2017-04-22,New York Yankees,Pittsburgh Pirates,147,134,Jim Wolf,53,Cloudy,8 mph,Out To RF.,197,36140,4:07 PM,0,7,5-for-11,1,5,4,8,2-for-8,0,4,3,11,4,0,3,6,3,13,0.266,41,0.345,0.45299999999999996,0.7979999999999999,1,10,13,5,1,0,2,10,4,8,0.231,34,0.306,0.35700000000000004,0.6629999999999999,1,5,10,111,490375,2017-04-23,New York Yankees,Pittsburgh Pirates,147,134,Chad Whitson,63,Sunny,7 mph,In From CF.,159,27840,1:35 PM,0,8,0-for-6,1,3,0,7,1-for-10,2,5,0,1,0,0,1,9,3,6,0.261,33,0.34,0.44299999999999995,0.7829999999999999,0,1,17,2,1,1,0,7,4,8,0.23399999999999999,28,0.308,0.359,0.667,0,2,22,112
491974,2017-08-22,New York Yankees,Detroit Tigers,147,116,Paul Nauert,79,Cloudy,16 mph,Out To LF.,194,27818,7:10 PM,0,9,4-for-12,0,4,3,2,1-for-4,1,2,2,13,1,2,3,7,5,15,0.26,42,0.336,0.442,0.778,0,13,23,4,3,0,2,7,0,8,0.259,33,0.33,0.428,0.758,0,4,6,233,491989,2017-08-23,New York Yankees,Detroit Tigers,147,116,Ben May,73,Cloudy,9 mph,Out To LF.,175,29695,7:10 PM,0,6,5-for-11,0,2,4,9,0-for-10,0,5,1,10,2,0,3,6,3,14,0.261,39,0.337,0.444,0.78,0,10,16,2,2,0,2,13,1,9,0.259,36,0.33,0.429,0.758,0,2,17,234,492003,2017-08-24,New York Yankees,Detroit Tigers,147,116,Carlos Torres,68,Cloudy,8 mph,Out To CF.,253,32622,1:10 PM,0,6,4-for-9,2,2,0,10,4-for-13,0,7,4,6,0,0,1,5,3,8,0.261,32,0.337,0.44299999999999995,0.779,0,6,14,10,4,0,2,9,7,11,0.26,34,0.331,0.43,0.7609999999999999,3,10,17,235
